"","","","bonf_res"
"250",0.731,0.731,0
"251",0.536,0.536,0
"252",0.561,0.561,0
"253",0.647,0.647,0
"254",0.093,0.093,0
"255",0.665,0.665,0
"256",0.517,0.517,0
"257",0.276,0.276,0
"258",0.508,0.508,0
"259",0.043,0.043,0
"260",0.453,0.453,0
"261",0.686,0.686,0
"262",0.095,0.095,0
"263",0.77,0.77,0
"264",0.163,0.163,0
"265",0.115,0.115,0
"266",0.199,0.199,0
"267",0.823,0.823,0
"268",0.295,0.295,0
"269",0.647,0.647,0
"270",0.735,0.735,0
"271",0.442,0.442,0
"272",0.634,0.634,0
"273",0.092,0.092,0
"274",0.677,0.677,0
"275",0.869,0.869,0
"276",0.14,0.14,0
"277",0.761,0.761,0
"278",0.928,0.928,0
"279",0.435,0.435,0
"280",0.849,0.849,0
"281",0.799,0.799,0
"282",0.495,0.495,0
"283",0.846,0.846,0
"284",0.749,0.749,0
"285",0.726,0.726,0
"286",0.552,0.552,0
"287",0.189,0.189,0
"288",0.004,0.004,1
"289",0.2,0.2,0
"290",0.831,0.831,0
"291",0.54,0.54,0
"292",0.582,0.582,0
"293",0.052,0.052,0
"294",0.827,0.827,0
"295",0.54,0.54,0
"296",0.133,0.133,0
"297",0.915,0.915,0
"298",0.12,0.12,0
"299",0.219,0.219,0
"300",0.884,0.884,0
"301",0.557,0.557,0
"302",0.556,0.556,0
"303",0.007,0.007,1
"304",0.203,0.203,0
"305",0.025,0.025,0
"306",0.387,0.387,0
"307",0.179,0.179,0
"308",0.876,0.876,0
"309",0.003,0.003,1
"310",0.535,0.535,0
"311",0.933,0.933,0
"312",0.69,0.69,0
"313",0.053,0.053,0
"314",0.285,0.285,0
"315",0.348,0.348,0
"316",0.257,0.257,0
"317",0.103,0.103,0
"318",0.37,0.37,0
"319",0.64,0.64,0
"320",0.047,0.047,0
"321",0.098,0.098,0
"322",0.005,0.005,1
"323",0.217,0.217,0
"324",0.184,0.184,0
"325",0.148,0.148,0
"326",0.285,0.285,0
"327",0.173,0.173,0
"328",0.354,0.354,0
"329",0.485,0.485,0
"330",0.272,0.272,0
"331",0.213,0.213,0
"332",0.052,0.052,0
"333",0.198,0.198,0
"334",0.119,0.119,0
"335",0.198,0.198,0
"336",0.218,0.218,0
"337",0.348,0.348,0
"338",0.481,0.481,0
"339",0.285,0.285,0
"340",0.452,0.452,0
"341",0.861,0.861,0
"342",0.132,0.132,0
"343",0.178,0.178,0
"344",0.762,0.762,0
"345",0.409,0.409,0
"346",0.466,0.466,0
"347",0.957,0.957,0
"348",0.278,0.278,0
"349",0.394,0.394,0
"350",0.337,0.337,0
"351",0.25,0.25,0
"352",0.514,0.514,0
"353",0.598,0.598,0
"354",0.958,0.958,0
"355",0.319,0.319,0
"356",0.096,0.096,0
"357",0.85,0.85,0
"358",0.693,0.693,0
"359",0.93,0.93,0
"360",0.128,0.128,0
"361",0.234,0.234,0
"362",0.679,0.679,0
"363",0.742,0.742,0
"364",0.53,0.53,0
"365",0.568,0.568,0
"366",0.739,0.739,0
"367",0.89,0.89,0
"368",0.826,0.826,0
"369",0.035,0.035,0
"370",0.287,0.287,0
"371",0.038,0.038,0
"372",0.444,0.444,0
"373",0.343,0.343,0
"374",0.024,0.024,0
"375",0.18,0.18,0
"376",0.674,0.674,0
"377",0.481,0.481,0
"378",0.445,0.445,0
"379",0.852,0.852,0
"380",0.29,0.29,0
"381",0.198,0.198,0
"382",0.544,0.544,0
"383",0.507,0.507,0
"384",0.511,0.511,0
"385",0.276,0.276,0
"386",0.77,0.77,0
"387",0.168,0.168,0
"388",0.273,0.273,0
"389",0.688,0.688,0
"390",0.89,0.89,0
"391",0.679,0.679,0
"392",0.844,0.844,0
"393",0.257,0.257,0
"394",0.381,0.381,0
"395",0.399,0.399,0
"396",0.303,0.303,0
"397",0.277,0.277,0
"398",0.835,0.835,0
"399",0.467,0.467,0
"400",0.246,0.246,0
