"","","","bonf_res"
"81",0.067,0.067,0
"82",0.555,0.555,0
"83",0.8,0.8,0
"84",0.542,0.542,0
"85",0.587,0.587,0
"86",0.44,0.44,0
"87",0.107,0.107,0
"88",0.531,0.531,0
"89",0.089,0.089,0
"90",0.967,0.967,0
"91",0.705,0.705,0
"92",0.057,0.057,0
"93",0.296,0.296,0
"94",0.052,0.052,0
"95",0.53,0.53,0
"96",0.697,0.697,0
"97",0.344,0.344,0
"98",0.629,0.629,0
"99",0.562,0.562,0
"100",0.831,0.831,0
"101",0.507,0.507,0
"102",0.719,0.719,0
"103",0.829,0.829,0
"104",0.893,0.893,0
"105",0.062,0.062,0
"106",0.029,0.029,0
"107",0.438,0.438,0
"108",0.161,0.161,0
"109",0.708,0.708,0
"110",0.544,0.544,0
"111",0.023,0.023,1
"112",0.517,0.517,0
"113",0.631,0.631,0
"114",0.46,0.46,0
"115",0.557,0.557,0
"116",0.106,0.106,0
"117",0.085,0.085,0
"118",0.461,0.461,0
"119",0.703,0.703,0
"120",0.252,0.252,0
"121",0.238,0.238,0
"122",0.026,0.026,0
"123",0.857,0.857,0
"124",0.706,0.706,0
"125",0.085,0.085,0
"126",0.785,0.785,0
"127",0.301,0.301,0
"128",0.23,0.23,0
"129",0.715,0.715,0
"130",0.428,0.428,0
"131",0.465,0.465,0
"132",0.032,0.032,1
"133",0.238,0.238,0
"134",0.499,0.499,0
"135",0.908,0.908,0
"136",0.178,0.178,0
"137",0.245,0.245,0
"138",0.281,0.281,0
"139",0.34,0.34,0
"140",0.155,0.155,0
"141",0.117,0.117,0
"142",0.233,0.233,0
"143",0.447,0.447,0
"144",0.539,0.539,0
"145",0.205,0.205,0
"146",0.972,0.972,0
"147",0.38,0.38,0
"148",0.751,0.751,0
"149",0.233,0.233,0
"150",0.794,0.794,0
"151",0.23,0.23,0
"152",0.86,0.86,0
"153",0.839,0.839,0
"154",0.679,0.679,0
"155",0.06,0.06,0
"156",0.907,0.907,0
"157",0.865,0.865,0
"158",0.664,0.664,0
"159",0.712,0.712,0
"160",0.98,0.98,0
"161",0.194,0.194,0
"162",0.571,0.571,0
"163",0.855,0.855,0
"164",0.765,0.765,0
"165",0.106,0.106,0
"166",0.327,0.327,0
"167",0.87,0.87,0
"168",0.588,0.588,0
"169",0.129,0.129,0
"170",0.67,0.67,0
"171",0.799,0.799,0
"172",0.244,0.244,0
"173",0.081,0.081,0
"174",0.575,0.575,0
"175",0.658,0.658,0
"176",0.33,0.33,0
"177",0.188,0.188,0
"178",0.786,0.786,0
"179",0.873,0.873,0
"180",0.553,0.553,0
"181",0.062,0.062,0
"182",0.283,0.283,0
"183",0.589,0.589,0
"184",0.849,0.849,0
"185",0.664,0.664,0
"186",0.099,0.099,0
"187",0.79,0.79,0
"188",0.608,0.608,0
"189",0.162,0.162,0
"190",0.145,0.145,0
"191",0.335,0.335,0
"192",0.372,0.372,0
"193",0.106,0.106,0
"194",0.217,0.217,0
"195",0.37,0.37,0
"196",0.728,0.728,0
"197",0.269,0.269,0
"198",0.26,0.26,0
"199",0.098,0.098,0
"200",0.013,0.013,0
"201",0.542,0.542,0
"202",0.664,0.664,0
"203",0.219,0.219,0
"204",0.952,0.952,0
"205",0.318,0.318,0
"206",0.683,0.683,0
"207",0.032,0.032,0
"208",0.516,0.516,0
"209",0.149,0.149,0
"210",0.905,0.905,0
"211",0.605,0.605,0
"212",0.117,0.117,0
"213",0.566,0.566,0
"214",0.922,0.922,0
"215",0.419,0.419,0
"216",0.019,0.019,1
"217",0.387,0.387,0
"218",0.787,0.787,0
"219",0.684,0.684,0
"220",0.242,0.242,0
"221",0.619,0.619,0
"222",0.013,0.013,1
"223",0.953,0.953,0
"224",0.545,0.545,0
"225",0.43,0.43,0
"226",0.84,0.84,0
"227",0.158,0.158,0
"228",0.032,0.032,0
"229",0.551,0.551,0
"230",0.378,0.378,0
"231",0.727,0.727,0
"232",0.57,0.57,0
"233",0.251,0.251,0
"234",0.881,0.881,0
"235",0.552,0.552,0
"236",0.259,0.259,0
"237",0.03,0.03,0
"238",0.13,0.13,0
"239",0.921,0.921,0
"240",0.006,0.006,1
"241",0.022,0.022,0
"242",0.068,0.068,0
"243",0.208,0.208,0
"244",0.87,0.87,0
"245",0.206,0.206,0
"246",0.065,0.065,0
"247",0.714,0.714,0
"248",0.88,0.88,0
"249",0.008,0.008,1
"250",0.816,0.816,0
"251",0.351,0.351,0
"252",0.451,0.451,0
"253",0.057,0.057,0
"254",0.638,0.638,0
"255",0.151,0.151,0
"256",0.976,0.976,0
"257",0.73,0.73,0
"258",0.28,0.28,0
"259",0.182,0.182,0
"260",0.443,0.443,0
"261",0.144,0.144,0
"262",0.1,0.1,0
"263",0.924,0.924,0
"264",0.885,0.885,0
"265",0.511,0.511,0
"266",0.477,0.477,0
"267",0.899,0.899,0
"268",0.171,0.171,0
"269",0.165,0.165,0
"270",0.55,0.55,0
"271",0.002,0.002,1
"272",0.809,0.809,0
"273",0.521,0.521,0
"274",0.343,0.343,0
"275",0.35,0.35,0
"276",0.038,0.038,0
"277",0.82,0.82,0
"278",0.387,0.387,0
"279",0.52,0.52,0
"280",0.105,0.105,0
"281",0.015,0.015,0
"282",0.198,0.198,0
"283",0.358,0.358,0
"284",0.6,0.6,0
"285",0.193,0.193,0
"286",0.35,0.35,0
"287",0.497,0.497,0
"288",0.386,0.386,0
"289",0.164,0.164,0
"290",0.303,0.303,0
"291",0.066,0.066,0
"292",0.864,0.864,0
"293",0.939,0.939,0
"294",0.02,0.02,1
"295",0.189,0.189,0
"296",0.719,0.719,0
"297",0.464,0.464,0
"298",0.875,0.875,0
"299",0.905,0.905,0
"300",0.755,0.755,0
"301",0.55,0.55,0
"302",0.251,0.251,0
"303",0.845,0.845,0
"304",0.682,0.682,0
"305",0.398,0.398,0
"306",0.832,0.832,0
"307",0.811,0.811,0
"308",0.77,0.77,0
"309",0.596,0.596,0
"310",0.159,0.159,0
"311",0.691,0.691,0
"312",0.471,0.471,0
"313",0.025,0.025,1
"314",0.815,0.815,0
"315",0.464,0.464,0
"316",0.13,0.13,0
"317",0.773,0.773,0
"318",0.362,0.362,0
"319",0.255,0.255,0
"320",0.739,0.739,0
"321",0.165,0.165,0
"322",0.735,0.735,0
"323",0.537,0.537,0
"324",0.353,0.353,0
"325",0.769,0.769,0
"326",0.253,0.253,0
"327",0.56,0.56,0
"328",0.79,0.79,0
"329",0.378,0.378,0
"330",0.127,0.127,0
"331",0.035,0.035,0
"332",0.572,0.572,0
"333",0.246,0.246,0
"334",0.649,0.649,0
"335",0.731,0.731,0
"336",0.605,0.605,0
"337",0.095,0.095,0
"338",0.329,0.329,0
"339",0.6,0.6,0
"340",0.843,0.843,0
"341",0.704,0.704,0
"342",0.099,0.099,0
"343",0.206,0.206,0
"344",0.388,0.388,0
"345",0.019,0.019,1
"346",0.896,0.896,0
"347",0.549,0.549,0
"348",0.862,0.862,0
"349",0.03,0.03,0
"350",0.822,0.822,0
"351",0.544,0.544,0
"352",0.555,0.555,0
"353",0.746,0.746,0
"354",0.795,0.795,0
"355",0.096,0.096,0
"356",0.392,0.392,0
"357",0.679,0.679,0
"358",0.056,0.056,0
"359",0.125,0.125,0
"360",0.131,0.131,0
"361",0.86,0.86,0
"362",0.802,0.802,0
"363",0.141,0.141,0
"364",0.859,0.859,0
"365",0.341,0.341,0
"366",0.873,0.873,0
"367",0.362,0.362,0
"368",0.246,0.246,0
"369",0.939,0.939,0
"370",0.42,0.42,0
"371",0.21,0.21,0
"372",0.834,0.834,0
"373",0.847,0.847,0
"374",0.19,0.19,0
"375",0.838,0.838,0
"376",0.041,0.041,0
"377",0.205,0.205,0
"378",0.685,0.685,0
"379",0.038,0.038,0
"380",0.632,0.632,0
"381",0.012,0.012,0
"382",0.398,0.398,0
"383",0.036,0.036,1
"384",0.686,0.686,0
"385",0.828,0.828,0
"386",0.429,0.429,0
"387",0.101,0.101,0
"388",0.091,0.091,0
"389",0.159,0.159,0
"390",0.231,0.231,0
"391",0.736,0.736,0
"392",0.678,0.678,0
"393",0.42,0.42,0
"394",0.53,0.53,0
"395",0.927,0.927,0
"396",0.334,0.334,0
"397",0.412,0.412,0
"398",0.799,0.799,0
"399",0.289,0.289,0
"400",0.677,0.677,0
