"","","","bonf_res"
"84",0.385,0.385,0
"85",0.844,0.844,0
"86",0.018,0.018,1
"87",0.715,0.715,0
"88",0.405,0.405,0
"89",0.016,0.016,0
"90",0.168,0.168,0
"91",0.629,0.629,0
"92",0.868,0.868,0
"93",0.889,0.889,0
"94",0.061,0.061,0
"95",0.524,0.524,0
"96",0.944,0.944,0
"97",0.328,0.328,0
"98",0.26,0.26,0
"99",0.074,0.074,0
"100",0.568,0.568,0
"101",0.228,0.228,0
"102",0.967,0.967,0
"103",0.397,0.397,0
"104",0.824,0.824,0
"105",0.354,0.354,0
"106",0.749,0.749,0
"107",0.046,0.046,0
"108",0.355,0.355,0
"109",0.534,0.534,0
"110",0.904,0.904,0
"111",0.793,0.793,0
"112",0.211,0.211,0
"113",0.76,0.76,0
"114",0.568,0.568,0
"115",0.282,0.282,0
"116",0.005,0.005,1
"117",0.424,0.424,0
"118",0.218,0.218,0
"119",0.539,0.539,0
"120",0.985,0.985,0
"121",0.76,0.76,0
"122",0.042,0.042,0
"123",0.773,0.773,0
"124",0.162,0.162,0
"125",0.468,0.468,0
"126",0.619,0.619,0
"127",0.483,0.483,0
"128",0.908,0.908,0
"129",0.781,0.781,0
"130",0.833,0.833,0
"131",0.224,0.224,0
"132",0.555,0.555,0
"133",0.633,0.633,0
"134",0.031,0.031,1
"135",0.862,0.862,0
"136",0.083,0.083,0
"137",0.08,0.08,0
"138",0.48,0.48,0
"139",0.734,0.734,0
"140",0.959,0.959,0
"141",0.886,0.886,0
"142",0.157,0.157,0
"143",0.482,0.482,0
"144",0.003,0.003,1
"145",0.665,0.665,0
"146",0.347,0.347,0
"147",0.011,0.011,1
"148",0.093,0.093,0
"149",0.72,0.72,0
"150",0.346,0.346,0
"151",0.121,0.121,0
"152",0.563,0.563,0
"153",0.409,0.409,0
"154",0.509,0.509,0
"155",0.429,0.429,0
"156",0.727,0.727,0
"157",0.618,0.618,0
"158",0.081,0.081,0
"159",0.364,0.364,0
"160",0.387,0.387,0
"161",0.297,0.297,0
"162",0.635,0.635,0
"163",0.23,0.23,0
"164",0.626,0.626,0
"165",0.618,0.618,0
"166",0.369,0.369,0
"167",0.068,0.068,0
"168",0.009,0.009,1
"169",0.589,0.589,0
"170",0.065,0.065,0
"171",0.724,0.724,0
"172",0.728,0.728,0
"173",0.427,0.427,0
"174",0.38,0.38,0
"175",0.088,0.088,0
"176",0.561,0.561,0
"177",0.624,0.624,0
"178",0.018,0.018,1
"179",0.68,0.68,0
"180",0.688,0.688,0
"181",0.686,0.686,0
"182",0.855,0.855,0
"183",0.616,0.616,0
"184",0.027,0.027,1
"185",0.251,0.251,0
"186",0.076,0.076,0
"187",0.261,0.261,0
"188",0.467,0.467,0
"189",0.585,0.585,0
"190",0.098,0.098,0
"191",0.929,0.929,0
"192",0.289,0.289,0
"193",0.148,0.148,0
"194",0.654,0.654,0
"195",0.499,0.499,0
"196",0.724,0.724,0
"197",0.333,0.333,0
"198",0.466,0.466,0
"199",0.847,0.847,0
"200",0.423,0.423,0
"201",0.399,0.399,0
"202",0.001,0.001,1
"203",0.222,0.222,0
"204",0.58,0.58,0
"205",0.308,0.308,0
"206",0.331,0.331,0
"207",0.317,0.317,0
"208",0.288,0.288,0
"209",0.669,0.669,0
"210",0.444,0.444,0
"211",0.552,0.552,0
"212",0.451,0.451,0
"213",0.3,0.3,0
"214",0.893,0.893,0
"215",0.448,0.448,0
"216",0.315,0.315,0
"217",0.498,0.498,0
"218",0.941,0.941,0
"219",0.653,0.653,0
"220",0.24,0.24,0
"221",0.242,0.242,0
"222",0.624,0.624,0
"223",0.004,0.004,1
"224",0.59,0.59,0
"225",0.809,0.809,0
"226",0.473,0.473,0
"227",0.111,0.111,0
"228",0.837,0.837,0
"229",0.674,0.674,0
"230",0.763,0.763,0
"231",0.004,0.004,1
"232",0.105,0.105,0
"233",0.032,0.032,1
"234",0.431,0.431,0
"235",0.508,0.508,0
"236",0.288,0.288,0
"237",0.035,0.035,1
"238",0.346,0.346,0
"239",0.2,0.2,0
"240",0.718,0.718,0
"241",0.276,0.276,0
"242",0.069,0.069,0
"243",0.056,0.056,0
"244",0.629,0.629,0
"245",0.319,0.319,0
"246",0.645,0.645,0
"247",0.578,0.578,0
"248",0.28,0.28,0
"249",0.647,0.647,0
"250",0.412,0.412,0
"251",0.71,0.71,0
"252",0.89,0.89,0
"253",0.322,0.322,0
"254",0.133,0.133,0
"255",0.696,0.696,0
"256",0.903,0.903,0
"257",0.487,0.487,0
"258",0.316,0.316,0
"259",0.407,0.407,0
"260",0.194,0.194,0
"261",0.794,0.794,0
"262",0.748,0.748,0
"263",0.623,0.623,0
"264",0.262,0.262,0
"265",0.378,0.378,0
"266",0.232,0.232,0
"267",0.295,0.295,0
"268",0.223,0.223,0
"269",0.055,0.055,0
"270",0.747,0.747,0
"271",0.124,0.124,0
"272",0.026,0.026,0
"273",0.723,0.723,0
"274",0.042,0.042,1
"275",0.205,0.205,0
"276",0.932,0.932,0
"277",0.428,0.428,0
"278",0.566,0.566,0
"279",0.278,0.278,0
"280",0.396,0.396,0
"281",0.006,0.006,1
"282",0.575,0.575,0
"283",0.812,0.812,0
"284",0.231,0.231,0
"285",0.855,0.855,0
"286",0.277,0.277,0
"287",0.65,0.65,0
"288",0.404,0.404,0
"289",0.807,0.807,0
"290",0.773,0.773,0
"291",0.853,0.853,0
"292",0.154,0.154,0
"293",0.063,0.063,0
"294",0.099,0.099,0
"295",0.536,0.536,0
"296",0.318,0.318,0
"297",0.034,0.034,1
"298",0.335,0.335,0
"299",0.022,0.022,1
"300",0.318,0.318,0
"301",0.406,0.406,0
"302",0.323,0.323,0
"303",0.059,0.059,0
"304",0.261,0.261,0
"305",0.916,0.916,0
"306",0.754,0.754,0
"307",0.082,0.082,0
"308",0.403,0.403,0
"309",0.517,0.517,0
"310",0.175,0.175,0
"311",0.305,0.305,0
"312",0.116,0.116,0
"313",0.541,0.541,0
"314",0.747,0.747,0
"315",0.609,0.609,0
"316",0.454,0.454,0
"317",0.576,0.576,0
"318",0.113,0.113,0
"319",0.313,0.313,0
"320",0.471,0.471,0
"321",0.589,0.589,0
"322",0.635,0.635,0
"323",0.326,0.326,0
"324",0.069,0.069,0
"325",0.238,0.238,0
"326",0.86,0.86,0
"327",0.611,0.611,0
"328",0.027,0.027,0
"329",0.68,0.68,0
"330",0.374,0.374,0
"331",0.031,0.031,1
"332",0.074,0.074,0
"333",0.838,0.838,0
"334",0.494,0.494,0
"335",0.242,0.242,0
"336",0.166,0.166,0
"337",0.569,0.569,0
"338",0.303,0.303,0
"339",0.259,0.259,0
"340",0.288,0.288,0
"341",0.317,0.317,0
"342",0.551,0.551,0
"343",0.37,0.37,0
"344",0.812,0.812,0
"345",0.526,0.526,0
"346",0.398,0.398,0
"347",0.779,0.779,0
"348",0.825,0.825,0
"349",0.436,0.436,0
"350",0.171,0.171,0
"351",0.116,0.116,0
"352",0.553,0.553,0
"353",0.026,0.026,1
"354",0.601,0.601,0
"355",0.132,0.132,0
"356",0.618,0.618,0
"357",0.214,0.214,0
"358",0.207,0.207,0
"359",0.072,0.072,0
"360",0.202,0.202,0
"361",0.351,0.351,0
"362",0.312,0.312,0
"363",0.131,0.131,0
"364",0.821,0.821,0
"365",0.256,0.256,0
"366",0.648,0.648,0
"367",0.032,0.032,0
"368",0.674,0.674,0
"369",0.109,0.109,0
"370",0.578,0.578,0
"371",0.465,0.465,0
"372",0.062,0.062,0
"373",0.112,0.112,0
"374",0.734,0.734,0
"375",0.13,0.13,0
"376",0.123,0.123,0
"377",0.682,0.682,0
"378",0.862,0.862,0
"379",0.856,0.856,0
"380",0.834,0.834,0
"381",0.283,0.283,0
"382",0.133,0.133,0
"383",0.275,0.275,0
"384",0.753,0.753,0
"385",0.33,0.33,0
"386",0.765,0.765,0
"387",0.101,0.101,0
"388",0.239,0.239,0
"389",0.166,0.166,0
"390",0.195,0.195,0
"391",0.402,0.402,0
"392",0.34,0.34,0
"393",0.658,0.658,0
"394",0.714,0.714,0
"395",0.814,0.814,0
"396",0.594,0.594,0
"397",0.776,0.776,0
"398",0.258,0.258,0
"399",0.992,0.992,0
"400",0.615,0.615,0
