"","","","bonf_res"
"274",0.3415,0.3415,0
"275",0.3085,0.3085,0
"276",0.189,0.189,0
"277",0.022,0.022,1
"278",0.335,0.335,0
"279",0.119,0.119,0
"280",0.5335,0.5335,0
"281",0.104,0.104,0
"282",0.121,0.121,0
"283",0.6935,0.6935,0
"284",0.1435,0.1435,0
"285",0.184,0.184,0
"286",0.192,0.192,0
"287",0.3855,0.3855,0
"288",0.0145,0.0145,1
"289",0.199,0.199,0
"290",0.116,0.116,0
"291",5e-04,5e-04,1
"292",0.449,0.449,0
"293",0.1915,0.1915,0
"294",0.3885,0.3885,0
"295",0.1305,0.1305,0
"296",0.1835,0.1835,0
"297",0.443,0.443,0
"298",0.5315,0.5315,0
"299",0.4845,0.4845,0
"300",0.1185,0.1185,0
"301",0.1585,0.1585,0
"302",0.1725,0.1725,0
"303",0.6435,0.6435,0
"304",0.0465,0.0465,0
"305",0.52,0.52,0
"306",0.052,0.052,0
"307",0.3705,0.3705,0
"308",0.1305,0.1305,0
"309",0.0025,0.0025,1
"310",0.739,0.739,0
"311",0.0685,0.0685,0
"312",0.009,0.009,1
"313",0.342,0.342,0
"314",0.1565,0.1565,0
"315",0.431,0.431,0
"316",0.001,0.001,1
"317",0.076,0.076,0
"318",0.164,0.164,0
"319",0.4355,0.4355,0
"320",0.1525,0.1525,0
"321",0.185,0.185,0
"322",0.44,0.44,0
"323",0.3925,0.3925,0
"324",0.055,0.055,0
"325",0.0205,0.0205,1
"326",0.065,0.065,0
"327",0.001,0.001,1
"328",0.045,0.045,0
"329",0.3565,0.3565,0
"330",0.1725,0.1725,0
"331",0.461,0.461,0
"332",0.008,0.008,1
"333",0.2475,0.2475,0
"334",0.0155,0.0155,1
"335",0.4205,0.4205,0
"336",0.5665,0.5665,0
"337",0.0735,0.0735,0
"338",0.045,0.045,0
"339",0.391,0.391,0
"340",0.286,0.286,0
"341",0.175,0.175,0
"342",0.5385,0.5385,0
"343",0.1585,0.1585,0
"344",0.0705,0.0705,0
"345",0.4485,0.4485,0
"346",0.0125,0.0125,0
"347",0.301,0.301,0
"348",0.4415,0.4415,0
"349",0.088,0.088,0
"350",0.0055,0.0055,1
"351",0.565,0.565,0
"352",0.4835,0.4835,0
"353",0.3555,0.3555,0
"354",0.122,0.122,0
"355",0.3775,0.3775,0
"356",0.0205,0.0205,1
"357",0.018,0.018,0
"358",0.5335,0.5335,0
"359",0.396,0.396,0
"360",0.1185,0.1185,0
"361",0.464,0.464,0
"362",0.437,0.437,0
"363",0.0285,0.0285,1
"364",0.242,0.242,0
"365",0.5075,0.5075,0
"366",0.0865,0.0865,0
"367",0.0735,0.0735,0
"368",0.4465,0.4465,0
"369",0.0335,0.0335,1
"370",0.0215,0.0215,0
"371",0.0595,0.0595,0
"372",0.2715,0.2715,0
"373",0.1535,0.1535,0
"374",0.425,0.425,0
"375",0.4285,0.4285,0
"376",0.555,0.555,0
"377",0.29,0.29,0
"378",0.4945,0.4945,0
"379",0.039,0.039,1
"380",0.0155,0.0155,0
"381",0.002,0.002,1
"382",0.3885,0.3885,0
"383",0.5755,0.5755,0
"384",0.6445,0.6445,0
"385",0.006,0.006,1
"386",0.0115,0.0115,1
"387",0.4275,0.4275,0
"388",0.0765,0.0765,0
"389",0.161,0.161,0
"390",0.047,0.047,0
"391",0.309,0.309,0
"392",0.714,0.714,0
"393",0.061,0.061,0
"394",0.01,0.01,1
"395",0.4595,0.4595,0
"396",0.3725,0.3725,0
"397",0.6815,0.6815,0
"398",0.256,0.256,0
"399",0.281,0.281,0
"400",0.3285,0.3285,0
