"","","","bonf_res"
"371",0.0015,0.0015,1
"372",5e-04,5e-04,1
"373",5e-04,5e-04,1
"374",0.006,0.006,1
"375",0.0255,0.0255,1
"376",0.001,0.001,1
"377",0.005,0.005,1
"378",5e-04,5e-04,1
"379",0.009,0.009,1
"380",0.0035,0.0035,1
"381",0.01,0.01,1
"382",0.002,0.002,1
"383",0,0,1
"384",5e-04,5e-04,1
"385",0.002,0.002,1
"386",0.005,0.005,1
"387",0.0015,0.0015,1
"388",0.003,0.003,1
"389",0.001,0.001,1
"390",0.0015,0.0015,1
"391",5e-04,5e-04,1
"392",0.0015,0.0015,1
"393",5e-04,5e-04,1
"394",0.001,0.001,1
"395",0.006,0.006,1
"396",0.004,0.004,1
"397",0.0045,0.0045,1
"398",0.001,0.001,1
"399",0.0045,0.0045,1
"400",0.0145,0.0145,1
