"","","","bonf_res"
"124",0.325,0.325,0
"125",0.022,0.022,0
"126",0.183,0.183,0
"127",0.671,0.671,0
"128",0.818,0.818,0
"129",0.011,0.011,1
"130",0.465,0.465,0
"131",0.388,0.388,0
"132",0.632,0.632,0
"133",0.266,0.266,0
"134",0.031,0.031,0
"135",0.084,0.084,0
"136",0.707,0.707,0
"137",0.868,0.868,0
"138",0.101,0.101,0
"139",0.218,0.218,0
"140",0.768,0.768,0
"141",0.886,0.886,0
"142",0.161,0.161,0
"143",0.105,0.105,0
"144",0.775,0.775,0
"145",0.914,0.914,0
"146",0.184,0.184,0
"147",0.473,0.473,0
"148",0.371,0.371,0
"149",0.919,0.919,0
"150",0.22,0.22,0
"151",0.108,0.108,0
"152",0.067,0.067,0
"153",0.081,0.081,0
"154",0.155,0.155,0
"155",0.279,0.279,0
"156",0.04,0.04,0
"157",0.266,0.266,0
"158",0.147,0.147,0
"159",0.061,0.061,0
"160",0.29,0.29,0
"161",0.205,0.205,0
"162",0.06,0.06,0
"163",0.169,0.169,0
"164",0.155,0.155,0
"165",0.502,0.502,0
"166",0.473,0.473,0
"167",0.615,0.615,0
"168",0.398,0.398,0
"169",0.241,0.241,0
"170",0.077,0.077,0
"171",0.669,0.669,0
"172",0.099,0.099,0
"173",0.871,0.871,0
"174",0.024,0.024,0
"175",0.02,0.02,1
"176",0.267,0.267,0
"177",0.357,0.357,0
"178",0.494,0.494,0
"179",0.2,0.2,0
"180",0.004,0.004,1
"181",0.025,0.025,0
"182",0.176,0.176,0
"183",0.444,0.444,0
"184",0.985,0.985,0
"185",0.055,0.055,0
"186",0.017,0.017,1
"187",0.643,0.643,0
"188",0.427,0.427,0
"189",0.631,0.631,0
"190",0.671,0.671,0
"191",0.704,0.704,0
"192",0.52,0.52,0
"193",0.65,0.65,0
"194",0.926,0.926,0
"195",0.46,0.46,0
"196",0.909,0.909,0
"197",0.109,0.109,0
"198",0.12,0.12,0
"199",0.338,0.338,0
"200",0.179,0.179,0
"201",0.608,0.608,0
"202",0.342,0.342,0
"203",0.02,0.02,0
"204",0.132,0.132,0
"205",0.84,0.84,0
"206",0.177,0.177,0
"207",0.288,0.288,0
"208",0.964,0.964,0
"209",0.578,0.578,0
"210",0.239,0.239,0
"211",0.55,0.55,0
"212",0.374,0.374,0
"213",0.052,0.052,0
"214",0.259,0.259,0
"215",0.04,0.04,1
"216",0.009,0.009,1
"217",0.553,0.553,0
"218",0.162,0.162,0
"219",0.389,0.389,0
"220",0.218,0.218,0
"221",0.024,0.024,0
"222",0.481,0.481,0
"223",0.051,0.051,0
"224",0.64,0.64,0
"225",0.071,0.071,0
"226",0.724,0.724,0
"227",0.533,0.533,0
"228",0.134,0.134,0
"229",0.163,0.163,0
"230",0.535,0.535,0
"231",0.442,0.442,0
"232",0.474,0.474,0
"233",0.29,0.29,0
"234",0.562,0.562,0
"235",0.491,0.491,0
"236",0.265,0.265,0
"237",0.243,0.243,0
"238",0.035,0.035,1
"239",0.743,0.743,0
"240",0.006,0.006,0
"241",0.159,0.159,0
"242",0.538,0.538,0
"243",0.652,0.652,0
"244",0.499,0.499,0
"245",0.607,0.607,0
"246",0.854,0.854,0
"247",0.115,0.115,0
"248",0.89,0.89,0
"249",0.233,0.233,0
"250",0.064,0.064,0
"251",0.721,0.721,0
"252",0.027,0.027,1
"253",0.446,0.446,0
"254",0.072,0.072,0
"255",0.582,0.582,0
"256",0.485,0.485,0
"257",0.145,0.145,0
"258",0.636,0.636,0
"259",0.085,0.085,0
"260",0.057,0.057,0
"261",0.077,0.077,0
"262",0.421,0.421,0
"263",0.243,0.243,0
"264",0.818,0.818,0
"265",0.794,0.794,0
"266",0.659,0.659,0
"267",0.753,0.753,0
"268",0.724,0.724,0
"269",0.208,0.208,0
"270",0.067,0.067,0
"271",0.728,0.728,0
"272",0.571,0.571,0
"273",0.312,0.312,0
"274",0.192,0.192,0
"275",0.044,0.044,0
"276",0.564,0.564,0
"277",0.293,0.293,0
"278",0.604,0.604,0
"279",0.06,0.06,0
"280",0.757,0.757,0
"281",0.134,0.134,0
"282",0.394,0.394,0
"283",0.385,0.385,0
"284",0.08,0.08,0
"285",0.34,0.34,0
"286",0.356,0.356,0
"287",0.375,0.375,0
"288",0.204,0.204,0
"289",0.068,0.068,0
"290",0.079,0.079,0
"291",0.462,0.462,0
"292",0.053,0.053,0
"293",0.671,0.671,0
"294",0.032,0.032,0
"295",0.101,0.101,0
"296",0.485,0.485,0
"297",0.404,0.404,0
"298",0.331,0.331,0
"299",0.494,0.494,0
"300",0.08,0.08,0
"301",0.509,0.509,0
"302",0.162,0.162,0
"303",0.596,0.596,0
"304",0.158,0.158,0
"305",0.873,0.873,0
"306",0.17,0.17,0
"307",0.582,0.582,0
"308",0.772,0.772,0
"309",0.739,0.739,0
"310",0.24,0.24,0
"311",0.002,0.002,1
"312",0.052,0.052,0
"313",0.503,0.503,0
"314",0.793,0.793,0
"315",0.369,0.369,0
"316",0.666,0.666,0
"317",0.384,0.384,0
"318",0.121,0.121,0
"319",0.244,0.244,0
"320",0.154,0.154,0
"321",0.259,0.259,0
"322",0.186,0.186,0
"323",0.924,0.924,0
"324",0.057,0.057,0
"325",0.027,0.027,0
"326",0.539,0.539,0
"327",0.281,0.281,0
"328",0.047,0.047,0
"329",0.608,0.608,0
"330",0.103,0.103,0
"331",0.04,0.04,1
"332",0.79,0.79,0
"333",0.407,0.407,0
"334",0.789,0.789,0
"335",0.01,0.01,1
"336",0.013,0.013,1
"337",0.114,0.114,0
"338",0.137,0.137,0
"339",0.543,0.543,0
"340",0.083,0.083,0
"341",0.426,0.426,0
"342",0.312,0.312,0
"343",0.294,0.294,0
"344",0.118,0.118,0
"345",0.657,0.657,0
"346",0.74,0.74,0
"347",0.099,0.099,0
"348",0.438,0.438,0
"349",0.66,0.66,0
"350",0.072,0.072,0
"351",0.832,0.832,0
"352",0.401,0.401,0
"353",0.253,0.253,0
"354",0.735,0.735,0
"355",0.307,0.307,0
"356",0.594,0.594,0
"357",0.361,0.361,0
"358",0.807,0.807,0
"359",0.753,0.753,0
"360",0.775,0.775,0
"361",0.604,0.604,0
"362",0.02,0.02,0
"363",0.062,0.062,0
"364",0.144,0.144,0
"365",0.17,0.17,0
"366",0.317,0.317,0
"367",0.588,0.588,0
"368",0.526,0.526,0
"369",0.393,0.393,0
"370",0.055,0.055,0
"371",0.312,0.312,0
"372",0.309,0.309,0
"373",0.067,0.067,0
"374",0.092,0.092,0
"375",0.356,0.356,0
"376",0.249,0.249,0
"377",0.634,0.634,0
"378",0.019,0.019,1
"379",0.063,0.063,0
"380",0.302,0.302,0
"381",0.02,0.02,1
"382",0.895,0.895,0
"383",0.177,0.177,0
"384",0.301,0.301,0
"385",0.295,0.295,0
"386",0.197,0.197,0
"387",0.963,0.963,0
"388",0.009,0.009,0
"389",0.618,0.618,0
"390",0.11,0.11,0
"391",0.771,0.771,0
"392",0.921,0.921,0
"393",0.012,0.012,1
"394",0.354,0.354,0
"395",0.351,0.351,0
"396",0.468,0.468,0
"397",0.075,0.075,0
"398",0.003,0.003,1
"399",0.069,0.069,0
"400",0.242,0.242,0
