"","","","bonf_res"
"337",0.496,0.496,0
"338",0.669,0.669,0
"339",0.146,0.146,0
"340",0.681,0.681,0
"341",0.141,0.141,0
"342",0.075,0.075,0
"343",0.324,0.324,0
"344",0.035,0.035,0
"345",0.295,0.295,0
"346",0.736,0.736,0
"347",0.659,0.659,0
"348",0.249,0.249,0
"349",0.734,0.734,0
"350",0.405,0.405,0
"351",0.114,0.114,0
"352",0.634,0.634,0
"353",0.677,0.677,0
"354",0.568,0.568,0
"355",0.824,0.824,0
"356",0.95,0.95,0
"357",0.012,0.012,0
"358",0.777,0.777,0
"359",0.328,0.328,0
"360",0.68,0.68,0
"361",0.62,0.62,0
"362",0.405,0.405,0
"363",0.589,0.589,0
"364",0.605,0.605,0
"365",0.274,0.274,0
"366",0.932,0.932,0
"367",0.307,0.307,0
"368",0.297,0.297,0
"369",0.527,0.527,0
"370",0.514,0.514,0
"371",0.139,0.139,0
"372",0.525,0.525,0
"373",0.177,0.177,0
"374",0.676,0.676,0
"375",0.436,0.436,0
"376",0.21,0.21,0
"377",0.369,0.369,0
"378",0.615,0.615,0
"379",0.106,0.106,0
"380",0.076,0.076,0
"381",0.917,0.917,0
"382",0.383,0.383,0
"383",0.295,0.295,0
"384",0.696,0.696,0
"385",0.513,0.513,0
"386",0.192,0.192,0
"387",0.66,0.66,0
"388",0.779,0.779,0
"389",0.523,0.523,0
"390",0.96,0.96,0
"391",0.788,0.788,0
"392",0.949,0.949,0
"393",0.783,0.783,0
"394",0.488,0.488,0
"395",0.656,0.656,0
"396",0.477,0.477,0
"397",0.658,0.658,0
"398",0.259,0.259,0
"399",0.867,0.867,0
"400",0.059,0.059,0
