"","","","bonf_res"
"301",0,1,1
"302",0.024,1,1
"303",0.012,1,1
"304",0.0600000000000001,1,1
"305",0.028,1,1
"306",0.012,1,1
"307",0.004,1,1
"308",0.02,1,1
"309",0,1,1
"310",0.004,1,1
"311",0.156,1,0
"312",0.04,1,1
"313",0.00800000000000001,1,1
"314",0.00800000000000001,1,1
"315",0.004,1,1
"316",0.088,1,1
"317",0.024,1,1
"318",0.052,1,1
"319",0.028,1,1
"320",0,1,1
"321",0.092,1,1
"322",0.0639999999999999,1,0
"323",0.152,1,1
"324",0.224,1,0
"325",0.004,1,1
"326",0.004,1,1
"327",0.00800000000000001,1,1
"328",0,1,1
"329",0.004,1,1
"330",0,1,1
"331",0.004,1,1
"332",0.0679999999999999,1,1
"333",0.004,1,1
"334",0.0600000000000001,1,1
"335",0.036,1,1
"336",0.604,1,0
"337",0.316,1,0
"338",0,1,1
"339",0.032,1,1
"340",0.004,1,1
"341",0.132,1,1
"342",0.00800000000000001,1,1
"343",0.028,1,1
"344",0.18,1,1
"345",0.012,1,1
"346",0.044,1,1
"347",0.116,1,1
"348",0.012,1,1
"349",0.012,1,1
"350",0.004,1,1
"351",0.42,1,0
"352",0,1,1
"353",0.0679999999999999,1,1
"354",0.00800000000000001,1,1
"355",0.192,1,1
"356",0,1,1
"357",0,1,1
"358",0,1,1
"359",0.02,1,1
"360",0.04,1,1
"361",0.056,1,1
"362",0.08,1,1
"363",0.00800000000000001,1,1
"364",0.032,1,1
"365",0.076,1,1
"366",0.00800000000000001,1,1
"367",0.124,1,1
"368",0,1,1
"369",0.148,1,0
"370",0,1,1
"371",0,1,1
"372",0.04,1,1
"373",0.016,1,1
"374",0.00800000000000001,1,1
"375",0.152,1,0
"376",0.036,1,0
"377",0.216,1,0
"378",0.00800000000000001,1,1
"379",0,1,1
"380",0.02,1,1
"381",0.004,1,1
"382",0.004,1,1
"383",0.004,1,1
"384",0,1,1
"385",0,1,1
"386",0.024,1,1
"387",0.036,1,1
"388",0,1,1
"389",0,1,1
"390",0.012,1,1
"391",0,1,1
"392",0,1,1
"393",0.284,1,0
"394",0.156,1,0
"395",0.004,1,1
"396",0.012,1,1
"397",0.016,1,1
"398",0.004,1,1
"399",0.00800000000000001,1,1
"400",0.0639999999999999,1,1
