"","","","","","","","bonf_res"
"336",0.35,0,0,0,1,0,0
"337",0.288,0,0,1,0,0,0
"338",0.118,0,0,1,0,0,0
"339",0.048,0,0,0,0,1,0
"340",0.488,0,0,1,0,0,0
"341",0.292,0,0,0,0,1,0
"342",0.536,0,0,0,0,1,0
"343",0.02,0,0,1,0,0,0
"344",0.162,0,0,1,0,0,0
"345",0.038,0,0,0,0,1,0
"346",0.432,0,0,1,0,0,0
"347",0.242,0,0,1,0,0,0
"348",0.07,0,0,0,0,1,1
"349",0.512,0,0,0,0,1,0
"350",0.372,0,0,1,0,0,0
"351",0.078,0,0,0,1,0,1
"352",0.62,0,0,1,0,0,0
"353",0.018,0,0,1,0,0,1
"354",0.256,0,0,1,0,0,0
"355",0.526,0,0,1,0,0,0
"356",0.248,0,0,1,0,0,0
"357",0.296,0,0,0,0,1,0
"358",0.002,0,0,1,0,0,1
"359",0.89,0,0,0,1,0,0
"360",0.258,0,0,1,0,0,0
"361",0.052,0,0,0,0,1,0
"362",0.00600000000000001,0,0,1,0,0,1
"363",0.164,0,0,0,0,1,0
"364",0.254,0,0,1,0,0,0
"365",0.034,0,0,0,0,1,1
"366",0.64,0,0,1,0,0,0
"367",0.018,0,0,1,0,0,0
"368",0.24,0,0,1,0,0,0
"369",0.204,0,0,0,0,1,0
"370",0.582,0,0,1,0,0,0
"371",0.282,0,0,0,0,1,0
"372",0.904,0,0,1,0,0,0
"373",0.108,0,0,1,0,0,0
"374",0.258,0,1,0,0,0,0
"375",0.33,0,0,0,1,0,0
"376",0.052,0,0,0,0,1,1
"377",0.012,0,0,0,0,1,1
"378",0.012,0,0,0,1,0,1
"379",0.092,0,0,0,1,0,0
"380",0.442,0,1,0,0,0,0
"381",0.452,0,0,0,0,1,0
"382",0.194,0,0,0,0,1,0
"383",0.614,0,0,1,0,0,0
"384",0.596,0,0,0,1,0,0
"385",0.136,0,0,0,0,1,0
"386",0.526,0,0,1,0,0,0
"387",0.594,0,0,1,0,0,0
"388",0.264,0,0,1,0,0,0
"389",0.104,0,0,0,1,0,0
"390",0,0,0,1,0,0,1
"391",0.396,0,0,1,0,0,0
"392",0.456,0,0,1,0,0,0
"393",0.812,0,0,0,0,1,0
"394",0.004,0,0,1,0,0,1
"395",0.18,0,0,0,0,1,0
"396",0.458,0,0,1,0,0,0
"397",0.09,0,0,0,0,1,0
"398",0.246,0,0,1,0,0,0
"399",0.188,0,0,0,1,0,0
"400",0.546,0,0,0,0,1,0
